code,latest_date,price,eps,bvps,roe,net_profit,total_shares,shareholders_equity,pe_ttm,pb,total_mv,dividend_yield
600959,2026-01-08,3.56,0.07000000029802322,0.689300000667572,0.21899999678134918,,5134491136.0,1782788352.0,50.85714264061986,5.1646597947950355,182.7878844416,0
300556,2026-01-08,19.52,-3.0,-0.3928000032901764,-1.1690000295639038,,536458848.0,67007548.0,,,104.71676712959999,0
600060,2026-01-08,23.87,1.715999960899353,11.432499885559082,2.755000114440918,,2683196672.0,5646621696.0,13.910256727214474,2.0879073027721,640.4790456064,0
300453,2026-01-08,9.07,0.4415999948978424,1.2441999912261963,0.7459999918937683,,289846784.0,195673584.0,20.538949512665212,7.289824838417853,26.2891033088,0
002507,2026-01-08,13.03,0.6899999976158142,3.585200071334839,0.7080000042915344,,3271612160.0,561511872.0,18.884058036265365,3.634385736009617,426.29106444799993,0
600583,2026-01-08,5.77,0.49000000953674316,3.4456000328063965,0.8709999918937683,,6067042304.0,754102592.0,11.775509974897929,1.6745994732593525,350.06834094079994,0
002318,2026-01-08,28.52,1.5499999523162842,4.908100128173828,0.8510000109672546,,2721215232.0,3413209344.0,18.40000056605187,5.810802399137591,776.0905841664,0
600362,2026-01-08,55.03,2.009999990463257,13.030400276184082,0.7239999771118164,,30375757824.0,44853329920.0,27.378109582635823,4.223201040153725,16715.7795305472,0
601728,2026-01-08,6.28,0.36000001430511475,2.1830999851226807,1.5880000591278076,,102008938496.0,3267036672.0,17.44444375126453,2.876643324995072,6406.1613375488005,0
300158,2026-01-08,6.12,-1.297700047492981,-1.3808000087738037,-0.14900000393390656,,584592000.0,775978304.0,,,35.7770304,0
600180,2026-01-08,3.64,0.061799999326467514,4.081600189208984,-0.7260000109672546,,3744931840.0,951438592.0,58.899677017327605,0.891807093115956,136.315518976,0
688508,2026-01-08,64.49,0.8700000047683716,4.261600017547607,0.3089999854564667,,392621600.0,309413312.0,74.12643637533057,15.132813904274292,253.20166983999997,0
